,name,position,country,overall_rating,dribbling,freekick_accuracy,agility,ball_control,interceptions,penalties
531,Koen Casteels,GK,Belgium,83.0,14.0,13.0,50.0,23.0,16.0,20.0
532,Dries Mertens,FW,Belgium,87.0,91.0,79.0,94.0,89.0,36.0,79.0
533,Thomas André A. Meunier,MF,Belgium,82.0,75.0,56.0,63.0,82.0,76.0,65.0
534,Thorgan Ganael Francis Hazard,MF,Belgium,83.0,87.0,79.0,91.0,84.0,41.0,81.0
535,Leandro Trossard,FW,Belgium,78.0,83.0,69.0,92.0,78.0,18.0,75.0
536,Amadou Ba Zeund Georges Mvom Onana,MF,Belgium,78.95833333333333,64.08333333333333,53.125,68.25,68.875,48.5,58.958333333333336
537,Leander Dendoncker,DF,Belgium,79.0,69.0,71.0,59.0,74.0,78.0,44.0
538,Hans Vanaken,MF,Belgium,79.0,77.0,78.0,56.0,83.0,69.0,66.0
539,Timothy Castagne,MF,Belgium,72.0,73.0,33.0,70.0,73.0,66.0,27.0
540,Charles Marc S. De Ketelaere,FW,Belgium,79.0,78.0,53.0,86.0,81.0,18.0,70.0
541,Michy Batshuayi-Atunga,FW,Belgium,80.0,78.0,46.0,75.0,80.0,23.0,67.0
542,Ikoma-Loïs Openda,FW,Belgium,66.0,64.0,30.0,65.0,63.0,16.0,61.0
543,Jérémy Baffour Doku,FW,Belgium,73.0,30.0,34.0,46.0,64.0,74.0,39.0
544,Zeno Koen Debast,DF,Belgium,64.0,9.0,9.0,45.0,12.0,14.0,40.0
545,Dayne Tristan St. Clair,GK,Canada,54.0,9.0,13.0,39.0,19.0,9.0,10.0
546,Alistair William Johnston,DF,Canada,69.0,64.0,69.0,63.0,64.0,63.0,72.0
547,Samuel Ayomide Adekugbe,DF,Canada,66.0,63.0,23.0,74.0,65.0,60.0,32.0
548,Kamal Anthony Miller,DF,Canada,60.0,53.0,35.0,62.0,49.0,36.0,65.0
549,Steven de Sousa Vitória,DF,Canada,65.0,42.0,66.0,32.0,58.0,62.0,68.0
550,"Samuel Piette,",MF,Canada,71.0,60.0,55.0,69.0,65.0,68.0,49.0
551,Stephen Antunes Eustáquio,MF,Canada,73.0,71.0,51.0,70.0,72.0,72.0,64.0
552,Liam Scott Fraser,MF,Canada,60.0,56.0,37.0,56.0,61.0,50.0,44.0
553,Lucas Daniel Cavallini,FW,Canada,74.0,75.0,52.0,62.0,70.0,23.0,70.0
554,David Wayne Hoilett Jr.,MF,Canada,74.0,76.0,65.0,85.0,75.0,45.0,68.0
555,Tajon Trevor Buchanan,FW,Canada,57.0,55.0,25.0,73.0,55.0,20.0,55.0
556,Iké Dominique Ugbo,FW,Canada,61.0,55.0,28.0,66.0,59.0,21.0,52.0
557,Atiba Hutchinson,MF,Canada,76.0,73.0,64.0,63.0,72.0,75.0,75.0
558,Mark-Anthony Kaye,MF,Canada,69.0,68.0,37.0,68.0,72.0,62.0,46.0
559,Ismaël Kenneth Jordan Koné,MF,Canada,67.0,48.0,21.0,54.0,61.0,65.0,29.0
560,James Pantemis,GK,Canada,53.0,56.0,38.0,67.0,56.0,44.0,45.0
561,Cyle Christopher Larin,FW,Canada,74.0,67.0,22.0,61.0,69.0,22.0,63.0
562,Milan Borjan,GK,Canada,73.0,28.0,16.0,38.0,23.0,22.0,23.0
563,Alphonso Boyle Davies,FW,Canada,72.0,76.0,44.0,84.0,73.0,52.0,60.0
564,Jonathan Christian David,FW,Canada,70.0,71.0,34.0,81.0,71.0,17.0,58.0
565,Jonathan Osorio,MF,Canada,71.0,73.0,65.0,83.0,72.0,60.0,53.0
566,Richmond Mamah Laryea,DF,Canada,61.0,62.0,40.0,56.0,58.0,18.0,59.0
567,Liam Alan Millar,MF,Canada,57.0,53.0,35.0,64.0,57.0,15.0,56.0
568,David Wallace Wotherspoon,MF,Canada,66.0,69.0,69.0,74.0,69.0,47.0,54.0
569,Derek Austin Cornelius,DF,Canada,64.0,32.0,22.0,60.0,42.0,55.0,31.0
570,Joel Robert Waterman,DF,Canada,63.0,67.0,65.0,73.0,61.0,24.0,50.0
571,Dominik Livaković,GK,Croatia,74.0,12.0,11.0,41.0,18.0,10.0,15.0
572,Josip Stanišić,DF,Croatia,73.0,74.0,77.0,69.0,76.0,66.0,64.0
573,Borna Barišić,DF,Croatia,72.0,69.0,31.0,70.0,71.0,65.0,38.0
574,Ivan Perišić,FW,Croatia,85.0,84.0,75.0,78.0,85.0,69.0,76.0
575,Martin Erlić,DF,Croatia,62.0,37.0,28.0,42.0,35.0,58.0,49.0
576,Dejan Lovren,DF,Croatia,81.0,63.0,18.0,50.0,67.0,81.0,52.0
577,Lovro Majer,MF,Croatia,73.0,77.0,74.0,81.0,75.0,22.0,78.0
578,Mateo Kovačić,MF,Croatia,83.0,88.0,68.0,85.0,89.0,76.0,59.0
579,Andrej Kramarić,FW,Croatia,83.0,87.0,74.0,82.0,86.0,21.0,91.0
580,Luka Modrić,MF,Croatia,91.0,90.0,78.0,92.0,92.0,83.0,82.0
581,Marcelo Brozović,MF,Croatia,81.0,81.0,74.0,74.0,83.0,81.0,69.0
582,Ivo Grbić,GK,Croatia,68.0,60.0,69.0,56.0,69.0,62.0,47.0
583,Nikola Vlašić,MF,Croatia,75.0,83.0,58.0,78.0,76.0,26.0,66.0
584,Marko Livaja,FW,Croatia,76.0,77.0,46.0,62.0,79.0,25.0,62.0
585,Mario Pašalić,MF,Croatia,76.0,77.0,59.0,69.0,79.0,72.0,61.0
586,Bruno Petković,FW,Croatia,72.0,76.0,74.0,71.0,80.0,11.0,80.0
587,Ante Budimir,FW,Croatia,70.0,65.0,31.0,59.0,69.0,24.0,65.0
588,Mislav Oršić,FW,Croatia,73.0,75.0,72.0,88.0,71.0,41.0,68.0
589,Borna Sosa,DF,Croatia,69.0,70.0,29.0,73.0,71.0,63.0,31.0
590,Joško Gvardiol,DF,Croatia,74.16,68.08,52.76,68.52,69.8,49.32,57.44
591,Domagoj Vida,DF,Croatia,80.0,53.0,35.0,64.0,66.0,81.0,51.0
592,Josip Juranović,DF,Croatia,68.0,69.0,43.0,59.0,68.0,67.0,45.0
593,Ivica Ivušić,GK,Croatia,62.0,10.0,22.0,33.0,25.0,18.0,24.0
594,Josip Šutalo,DF,Croatia,76.0,84.0,60.0,86.0,79.0,30.0,59.0
595,Luka Sučić,MF,Croatia,67.0,73.0,47.0,77.0,70.0,37.0,41.0
596,Kristijan Jakić,MF,Croatia,64.0,68.0,66.0,74.0,66.0,44.0,63.0
597,Yassine Bounou,GK,Morocco,79.0,20.0,19.0,38.0,12.0,12.0,24.0
598,Achraf Hakimi Mouh,DF,Morocco,78.0,78.0,55.0,75.0,78.0,71.0,46.0
599,Noussair Mazraoui,DF,Morocco,75.0,79.0,33.0,83.0,76.0,75.0,37.0
600,Sofyan Amrabat,MF,Morocco,73.0,75.0,53.0,70.0,75.0,70.0,50.0
601,Nayef Aguerd,DF,Morocco,67.0,56.0,41.0,49.0,66.0,66.0,48.0
602,Romain Ghanem Paul Saïss,DF,Morocco,74.0,67.0,43.0,65.0,73.0,78.0,47.0
603,Hakim Ziyech,MF,Morocco,84.0,84.0,78.0,86.0,83.0,62.0,72.0
604,Azzedine Ounahi,MF,Morocco,66.0,15.0,18.0,30.0,23.0,20.0,25.0
605,Abderrazak,FW,Morocco,65.0,58.0,66.0,63.0,64.0,58.0,41.0
606,Anass Zaroury,MF,Morocco,70.34782608695652,62.82608695652174,48.08695652173913,66.65217391304348,64.56521739130434,50.04347826086956,47.0
607,Abdelhamid Sabiri,FW,Morocco,65.0,76.0,66.0,77.0,74.0,28.0,57.0
608,Munir Mohand Mohamedi El Kajoui,GK,Morocco,73.0,19.0,16.0,43.0,31.0,22.0,25.0
609,Ilias Emilian Chair,MF,Morocco,61.0,62.0,49.0,78.0,64.0,22.0,39.0
610,Zakaria Aboukhlal,MF,Morocco,70.0,78.0,67.0,85.0,76.0,16.0,57.0
611,Selim Amallah,MF,Morocco,68.0,71.0,66.0,68.0,69.0,45.0,52.0
612,Abdessamad,FW,Morocco,70.34782608695652,62.82608695652174,48.08695652173913,66.65217391304348,64.56521739130434,50.04347826086956,47.0
613,Sofiane Boufal,MF,Morocco,77.0,86.0,63.0,89.0,86.0,19.0,69.0
614,Jawad El Yamiq,DF,Morocco,71.0,55.0,25.0,72.0,58.0,72.0,41.0
615,Youssef En-Nesyri,FW,Morocco,74.0,75.0,47.0,68.0,72.0,31.0,59.0
616,Achraf Dari,DF,Morocco,67.0,70.0,40.0,72.0,70.0,66.0,48.0
617,Walid Cheddira,FW,Morocco,84.0,81.0,68.0,55.0,84.0,86.0,69.0
618,Ahmed Reda Tagnaouti,GK,Morocco,58.0,57.0,62.0,60.0,55.0,55.0,38.0
619,Bilal El Khannous,MF,Morocco,61.0,65.0,50.0,69.0,66.0,53.0,47.0
620,Badr Benoun,DF,Morocco,67.0,65.0,52.0,66.0,72.0,65.0,55.0
621,Yahia Attiyat Allah El Idrissi,DF,Morocco,70.34782608695652,62.82608695652174,48.08695652173913,66.65217391304348,64.56521739130434,50.04347826086956,47.0
622,Yahya Jabrane,MF,Morocco,61.0,53.0,29.0,72.0,58.0,59.0,35.0
623,Álisson Ramsés Becker,GK,Brazil,87.0,27.0,18.0,40.0,30.0,11.0,23.0
624,Danilo Luiz da Silva,DF,Brazil,67.0,70.0,45.0,81.0,72.0,30.0,50.0
625,Thiago Emiliano da Silva,DF,Brazil,88.0,62.0,64.0,68.0,80.0,89.0,60.0
626,Marcos Aoás Corrêa,DF,Brazil,85.0,59.0,32.0,69.0,79.0,85.0,37.0
627,Carlos Henrique Casimiro,MF,Brazil,87.0,69.0,74.0,62.0,78.0,86.0,66.0
628,Alex Sandro Lobo da Silva,DF,Brazil,62.0,63.0,32.0,52.0,60.0,60.0,42.0
629,Lucas Tolentino Coelho de Lima,MF,Brazil,79.0,84.0,73.0,76.0,80.0,58.0,75.0
630,Frederico Rodrigues de Paula Santos,MF,Brazil,67.0,63.0,54.0,72.0,68.0,65.0,51.0
631,Richarlison de Andrade,FW,Brazil,80.0,84.0,65.0,78.0,80.0,35.0,69.0
632,Neymar da Silva Santos Júnior,FW,Brazil,92.0,96.0,87.0,96.0,95.0,36.0,81.0
633,Raphael Dias Belloli,FW,Brazil,79.0,81.0,72.0,86.0,80.0,52.0,68.0
634,Weverton Pereira da Silva,GK,Brazil,72.0,70.0,60.0,81.0,73.0,73.0,60.0
635,Daniel Alves da Silva,DF,Brazil,67.0,70.0,45.0,81.0,72.0,30.0,50.0
636,Éder Gabriel Militão,DF,Brazil,79.0,68.0,40.0,75.0,70.0,76.0,60.0
637,Fábio Henrique Tavares,MF,Brazil,84.0,76.0,53.0,69.0,82.0,84.0,91.0
638,Alex Nicolao Telles,DF,Brazil,84.0,82.0,79.0,73.0,82.0,80.0,73.0
639,Bruno Guimarães Rodriguez Moura,MF,Brazil,54.0,60.0,40.0,74.0,60.0,52.0,51.0
640,Gabriel Fernando de Jesus,FW,Brazil,83.0,86.0,54.0,92.0,85.0,32.0,78.0
641,Antony Matheus dos Santos,FW,Brazil,65.0,59.0,62.0,71.0,64.0,54.0,49.0
642,Vinícius José Paixão de Oliveira Júnior,FW,Brazil,78.0,82.0,62.0,93.0,81.0,26.0,65.0
643,Rodrygo Silva de Goes,FW,Brazil,68.0,30.0,25.0,54.0,46.0,65.0,35.0
644,Éverton Augusto de Barros Ribeiro,MF,Brazil,74.48,67.32,52.12,72.6,70.48,55.64,56.84
645,Ederson Santana de Moraes,GK,Brazil,64.0,63.0,57.0,73.0,66.0,57.0,46.0
646,Gleison Bremer Silva Nascimento,DF,Brazil,71.0,55.0,20.0,62.0,60.0,70.0,43.0
647,Pedro Guilherme Abreu dos Santos,FW,Brazil,57.0,64.0,45.0,59.0,63.0,25.0,63.0
648,Gabriel Teodoro Martinelli Silva,FW,Brazil,63.0,60.0,45.0,78.0,56.0,60.0,35.0
649,Simon Brady Ngapandouetnbu,GK,Cameroon,71.14285714285714,67.14285714285714,45.04761904761905,73.28571428571429,67.33333333333333,47.61904761904762,55.0
650,Jerome Ngom Mbekeli,DF,Cameroon,71.14285714285714,67.14285714285714,45.04761904761905,73.28571428571429,67.33333333333333,47.61904761904762,55.0
651,Nicolas Julio Nkoulou Ndoubena,DF,Cameroon,80.0,68.0,28.0,68.0,72.0,80.0,50.0
652,Christopher Maurice Wooh,DF,Cameroon,66.0,69.0,63.0,85.0,67.0,68.0,49.0
653,Gaël Nesterovich Bella Ondoua,MF,Cameroon,71.14285714285714,67.14285714285714,45.04761904761905,73.28571428571429,67.33333333333333,47.61904761904762,55.0
654,Moumi Nicolas Brice Ngamaleu,FW,Cameroon,68.0,67.0,45.0,75.0,68.0,32.0,64.0
655,Georges-Kévin Nkoudou Mbida,MF,Cameroon,75.0,79.0,58.0,86.0,74.0,21.0,61.0
656,André-Frank Zambo Anguissa,MF,Cameroon,73.0,72.0,46.0,59.0,68.0,74.0,62.0
657,Jean-Pierre Junior Nsame,FW,Cameroon,72.0,69.0,30.0,70.0,72.0,16.0,69.0
658,Vincent Aboubakar,FW,Cameroon,80.0,81.0,67.0,72.0,80.0,33.0,76.0
659,Christian Mougang Bassogog,FW,Cameroon,74.0,79.0,73.0,82.0,72.0,25.0,65.0
660,Karl Louis Brillant Toko Ekambi,FW,Cameroon,79.0,80.0,63.0,79.0,80.0,28.0,69.0
661,Jean-Eric Maxim Choupo-Moting,FW,Cameroon,77.0,83.0,44.0,76.0,78.0,40.0,68.0
662,Samuel Yves Oum Gwet,MF,Cameroon,76.0,53.0,33.0,61.0,63.0,76.0,56.0
663,Pierre Kunde Malong,MF,Cameroon,58.0,64.0,42.0,57.0,59.0,29.0,59.0
664,Devis Rogers Epassy Mboka,GK,Cameroon,71.14285714285714,67.14285714285714,45.04761904761905,73.28571428571429,67.33333333333333,47.61904761904762,55.0
665,Olivier Mbaissidara Mbaizo,DF,Cameroon,59.0,58.0,38.0,78.0,54.0,54.0,44.0
666,Martin Hongla Yma II,MF,Cameroon,66.0,62.0,33.0,66.0,66.0,55.0,38.0
667,Collins Ngoran Fai,DF,Cameroon,61.0,56.0,51.0,71.0,58.0,57.0,43.0
668,Bryan Tetsadong Marceau Mbeumo,FW,Cameroon,65.0,73.0,58.0,91.0,70.0,22.0,62.0
669,Jean-Charles Victor Castelletto,DF,Cameroon,69.0,54.0,23.0,70.0,61.0,68.0,36.0
670,Jules Olivier Ntcham,MF,Cameroon,73.0,74.0,70.0,71.0,74.0,69.0,72.0
671,André Onana Onana,GK,Cameroon,80.0,26.0,17.0,68.0,38.0,15.0,27.0
672,Enzo Jacques Rodolphe Ebosse,DF,Cameroon,71.14285714285714,67.14285714285714,45.04761904761905,73.28571428571429,67.33333333333333,47.61904761904762,55.0
673,Nouhou Tolo,DF,Cameroon,68.0,64.0,31.0,71.0,64.0,63.0,48.0
674,Souaibou Marou,MF,Cameroon,75.0,79.0,33.0,83.0,76.0,75.0,37.0
675,Marko Dmitrović,GK,Serbia,79.0,8.0,9.0,32.0,9.0,17.0,9.0
676,Strahinja Pavlović,DF,Serbia,66.0,63.0,26.0,63.0,66.0,22.0,64.0
677,Strahinja Eraković,DF,Serbia,60.0,49.0,28.0,54.0,47.0,57.0,38.0
678,Nikola Milenković,DF,Serbia,72.0,60.0,22.0,44.0,65.0,74.0,34.0
679,Miloš Veljković,DF,Serbia,76.0,52.0,24.0,55.0,67.0,77.0,37.0
680,Nemanja Maksimović,MF,Serbia,75.0,71.0,72.0,65.0,73.0,75.0,50.0
681,Nemanja Radonjić,FW,Serbia,72.0,72.0,54.0,82.0,70.0,22.0,57.0
682,Nemanja,MF,Serbia,64.0,37.0,32.0,58.0,58.0,63.0,46.0
683,Aleksandar Mitrović,FW,Serbia,78.0,66.0,52.0,67.0,75.0,14.0,70.0
684,Dušan Tadić,FW,Serbia,81.0,85.0,76.0,82.0,86.0,31.0,75.0
685,Luka Jović,FW,Serbia,81.0,79.0,41.0,76.0,81.0,23.0,60.0
686,Predrag Rajković,GK,Serbia,64.0,16.0,11.0,42.0,24.0,18.0,22.0
687,Stefan Mitrović,DF,Serbia,75.0,51.0,33.0,46.0,62.0,72.0,35.0
688,Andrija Živković,MF,Serbia,77.0,82.0,70.0,85.0,81.0,69.0,60.0
689,Srđan Babić,DF,Serbia,62.0,54.0,42.0,69.0,56.0,63.0,50.0
690,Saša Lukić,MF,Serbia,73.0,77.0,68.0,67.0,81.0,67.0,66.0
691,Filip Kostić,MF,Serbia,78.0,83.0,75.0,77.0,80.0,57.0,64.0
692,Dušan Vlahović,FW,Serbia,61.0,55.0,37.0,55.0,55.0,12.0,65.0
693,Uroš Račić,MF,Serbia,73.0,66.0,55.0,54.0,77.0,72.0,72.0
694,Sergej Milinković-Savić,MF,Serbia,85.0,86.0,75.0,66.0,87.0,78.0,56.0
695,Filip Đuričić,FW,Serbia,74.0,77.0,69.0,78.0,78.0,42.0,69.0
696,Darko Lazović,MF,Serbia,74.0,78.0,74.0,76.0,78.0,30.0,49.0
697,Vanja Milinković-Savić,GK,Serbia,71.0,15.0,59.0,37.0,18.0,21.0,24.0
698,Ivan Ilić,MF,Serbia,71.0,71.0,42.0,77.0,73.0,36.0,43.0
699,Filip Mladenović,DF,Serbia,69.0,64.0,62.0,71.0,66.0,70.0,42.0
700,Marko Grujić,MF,Serbia,76.0,79.0,51.0,68.0,78.0,71.0,57.0
701,Yann Sommer,GK,Switzerland,84.0,15.0,13.0,55.0,25.0,21.0,24.0
702,Edimilson Fernandes Ribeiro,DF,Switzerland,71.0,73.0,51.0,66.0,71.0,42.0,55.0
703,Silvan Dominic Widmer,DF,Switzerland,76.0,77.0,56.0,76.0,76.0,70.0,58.0
704,Nico Elvedi,DF,Switzerland,78.0,69.0,29.0,66.0,72.0,79.0,37.0
705,Manuel Obafemi Akanji,DF,Switzerland,81.0,67.0,27.0,69.0,75.0,79.0,40.0
706,Denis Lemi Zakaria Lako Lado,MF,Switzerland,69.0,71.0,59.0,84.0,68.0,68.0,49.0
707,Breel Donald Embolo,FW,Switzerland,76.0,78.0,51.0,69.0,74.0,41.0,66.0
708,Remo Marco Freuler,MF,Switzerland,77.0,75.0,70.0,71.0,77.0,73.0,61.0
709,Haris Seferovic,FW,Switzerland,76.0,70.0,64.0,63.0,73.0,35.0,68.0
710,Granit Xhaka,MF,Switzerland,81.0,70.0,77.0,49.0,80.0,71.0,63.0
711,Renato Steffen,DF,Switzerland,76.0,77.0,72.0,90.0,77.0,38.0,55.0
712,Jonas Omlin,GK,Switzerland,72.0,27.0,16.0,32.0,31.0,25.0,27.0
713,Ricardo Ivan Rodriguez Araya,DF,Switzerland,71.0,63.0,51.0,64.0,74.0,70.0,49.0
714,Michel Aebischer,MF,Switzerland,64.0,61.0,39.0,66.0,67.0,55.0,45.0
715,Mohameth Djibril Ibrahima Sow,MF,Switzerland,72.75,56.0,45.125,63.083333333333336,61.416666666666664,48.875,48.083333333333336
716,Christian Andreas Fassnacht,MF,Switzerland,72.0,69.0,36.0,72.0,74.0,22.0,64.0
717,Ruben Estephan Vargas Martinez,FW,Switzerland,72.75,56.0,45.125,63.083333333333336,61.416666666666664,48.875,48.083333333333336
718,Eray Ervin Cömert,DF,Switzerland,63.0,25.0,27.0,62.0,64.0,55.0,35.0
719,Noah Arinzechukwu Okafor,FW,Switzerland,61.0,67.0,43.0,79.0,64.0,20.0,54.0
720,Fabian Frei,MF,Switzerland,75.0,69.0,67.0,72.0,75.0,73.0,74.0
721,Gregor Kobel,GK,Switzerland,69.0,13.0,12.0,34.0,14.0,14.0,12.0
722,Fabian Lukas Schär,DF,Switzerland,75.0,64.0,66.0,64.0,69.0,76.0,78.0
723,Xherdan Shaqiri,MF,Switzerland,82.0,86.0,84.0,84.0,84.0,55.0,65.0
724,Philipp François Köhn,GK,Switzerland,63.0,12.0,14.0,33.0,19.0,12.0,16.0
725,Fabian Rieder,MF,Switzerland,70.0,12.0,14.0,43.0,22.0,18.0,21.0
726,Ardon Jashari,MF,Switzerland,64.0,34.0,45.0,51.0,49.0,61.0,38.0
727,Lawrence Ati-Zigi,GK,Ghana,62.0,11.0,23.0,38.0,24.0,21.0,24.0
728,Tariq Kwame Nii-Lante Lamptey,DF,Ghana,66.83333333333333,60.875,40.416666666666664,67.875,61.5,43.458333333333336,47.875
729,Denis Frimpong Odoi,DF,Ghana,69.0,71.0,59.0,84.0,68.0,68.0,49.0
730,Mohammed Salisu Abdul Karim,DF,Ghana,62.0,61.0,29.0,66.0,58.0,19.0,51.0
731,Thomas Teye Partey,MF,Ghana,82.0,79.0,58.0,72.0,81.0,78.0,49.0
732,Elisha Owusu,MF,Ghana,66.0,62.0,45.0,69.0,64.0,60.0,50.0
733,Abdul Fatawu Issahaku,MF,Ghana,66.83333333333333,60.875,40.416666666666664,67.875,61.5,43.458333333333336,47.875
734,Daniel-Kofi Kyereh,MF,Ghana,66.0,72.0,27.0,79.0,64.0,19.0,48.0
735,Jordan Pierre Ayew,FW,Ghana,76.0,77.0,69.0,78.0,76.0,40.0,74.0
736,André Morgan Rami Ayew,FW,Ghana,77.0,78.0,57.0,86.0,77.0,52.0,71.0
737,Osman Bukari,MF,Ghana,57.0,58.0,31.0,73.0,53.0,53.0,36.0
738,Ibrahim Danlad,GK,Ghana,61.0,71.0,42.0,77.0,62.0,23.0,57.0
739,Daniel Afriyie,MF,Ghana,69.0,76.0,40.0,80.0,72.0,23.0,64.0
740,Gideon Mensah,DF,Ghana,61.0,65.0,35.0,66.0,61.0,63.0,37.0
741,Joseph Aidoo,DF,Ghana,74.0,35.0,28.0,63.0,48.0,71.0,31.0
742,Abdul Manaf Nurudeen,GK,Ghana,56.0,10.0,11.0,26.0,16.0,13.0,19.0
743,Abdul Rahman Baba,DF,Ghana,67.0,36.0,30.0,34.0,52.0,62.0,47.0
744,Daniel Amartey,DF,Ghana,74.0,70.0,32.0,63.0,70.0,74.0,51.0
745,Iñaki Williams Arthuer,FW,Ghana,80.0,83.0,53.0,80.0,76.0,21.0,64.0
746,Mohammed Kudus,MF,Ghana,61.0,71.0,38.0,89.0,68.0,32.0,42.0
747,Salis Abdul Samed,MF,Ghana,50.0,46.0,34.0,56.0,55.0,42.0,44.0
748,Kamaldeen Sulemana,MF,Ghana,72.0,76.0,72.0,70.0,73.0,40.0,44.0
749,Alexander Kwabena Baidoo Djiku,DF,Ghana,76.0,67.0,43.0,67.0,71.0,79.0,43.0
750,Kamal Sowah,MF,Ghana,69.0,72.0,43.0,91.0,70.0,25.0,55.0
751,Antoine Serlom Semenyo,FW,Ghana,57.0,55.0,30.0,70.0,56.0,14.0,51.0
752,Alidu Seidu,DF,Ghana,60.0,59.0,41.0,52.0,61.0,51.0,48.0
753,Rui Pedro dos Santos Patrício,GK,Portugal,83.0,20.0,16.0,61.0,23.0,22.0,32.0
754,José Diogo Dalot Teixeira,DF,Portugal,73.0,76.0,44.0,69.0,75.0,70.0,43.0
755,Kepler Laveran de Lima Ferreira,DF,Portugal,85.0,58.0,47.0,63.0,62.0,85.0,57.0
756,Rúben dos Santos Gato Alves Dias,DF,Portugal,79.0,54.0,26.0,47.0,60.0,76.0,45.0
757,Raphaël Adelino José Guerreiro,DF,Portugal,81.0,83.0,82.0,88.0,84.0,84.0,44.0
758,João Maria Lobo Alves Palhinha Gonçalves,MF,Portugal,75.0,68.0,45.0,50.0,75.0,78.0,56.0
759,Portuguese professional footballer,FW,Portugal,74.375,67.08333333333333,47.791666666666664,71.875,68.33333333333333,47.0,54.458333333333336
760,Bruno Miguel Borges Fernandes,MF,Portugal,66.0,56.0,42.0,67.0,61.0,30.0,72.0
761,André Miguel Valente da Silva,FW,Portugal,63.0,62.0,46.0,85.0,60.0,18.0,53.0
762,Bernardo Mota Veiga de Carvalho e Silva,FW,Portugal,86.0,92.0,67.0,90.0,91.0,49.0,68.0
763,João Félix Sequeira (Joaquín Feliciano Sequeira),FW,Portugal,76.0,81.0,51.0,84.0,78.0,38.0,62.0
764,José Pedro Malheiro de Sá,GK,Portugal,77.0,17.0,21.0,60.0,20.0,18.0,11.0
765,Danilo Luís Hélio Pereira,DF,Portugal,58.0,65.0,41.0,59.0,63.0,18.0,66.0
766,William Silva de Carvalho,MF,Portugal,83.0,78.0,50.0,51.0,80.0,81.0,60.0
767,Rafael Alexandre da Conceição Leão,FW,Portugal,74.0,75.0,58.0,75.0,73.0,21.0,63.0
768,Vítor Machado Ferreira,MF,Portugal,61.0,60.0,46.0,71.0,63.0,51.0,53.0
769,João Mário Naval da Costa Eduardo,MF,Portugal,81.0,83.0,67.0,81.0,83.0,72.0,66.0
770,Rúben Diogo da Silva Neves,MF,Portugal,81.0,74.0,83.0,65.0,81.0,75.0,67.0
771,Nuno Alexandre Tavares Mendes,DF,Portugal,71.0,69.0,27.0,68.0,72.0,14.0,56.0
772,João Pedro Cavaco Cancelo,DF,Portugal,83.0,85.0,69.0,78.0,84.0,77.0,46.0
773,Ricardo Jorge da Luz Horta,FW,Portugal,70.0,74.0,30.0,91.0,70.0,35.0,49.0
774,Diogo Meireles da Costa,GK,Portugal,62.0,64.0,40.0,81.0,62.0,25.0,49.0
775,Matheus Luiz Nunes,MF,Portugal,67.0,67.0,57.0,77.0,69.0,24.0,51.0
776,António João Pereira de Albuquerque Tavares da Silva,DF,Portugal,74.375,67.08333333333333,47.791666666666664,71.875,68.33333333333333,47.0,54.458333333333336
777,Otávio Edmilson da Silva Monteiro,MF,Portugal,79.0,84.0,72.0,86.0,83.0,46.0,72.0
778,Gonçalo Matias Ramos,FW,Portugal,71.0,65.0,20.0,78.0,68.0,21.0,66.0
779,Kim Seung-gyu,GK,South Korea,64.27272727272727,57.90909090909091,44.36363636363637,69.72727272727273,60.0,50.0,47.54545454545455
780,Yoon Jong-gyu,DF,South Korea,70.0,67.0,70.0,71.0,68.0,74.0,44.0
781,Kim Jin-su,DF,South Korea,64.27272727272727,57.90909090909091,44.36363636363637,69.72727272727273,60.0,50.0,47.54545454545455
782,Kim Min-jae,DF,South Korea,62.0,61.0,32.0,67.0,58.0,54.0,35.0
783,Jung Woo-young,MF,South Korea,64.27272727272727,57.90909090909091,44.36363636363637,69.72727272727273,60.0,50.0,47.54545454545455
784,Hwang In-beom,MF,South Korea,64.27272727272727,57.90909090909091,44.36363636363637,69.72727272727273,60.0,50.0,47.54545454545455
785,Son Heung-min,MF,South Korea,68.0,73.0,52.0,88.0,68.0,25.0,42.0
786,Paik Seung-ho,MF,South Korea,64.27272727272727,57.90909090909091,44.36363636363637,69.72727272727273,60.0,50.0,47.54545454545455
787,Cho Gue-sung,FW,South Korea,64.27272727272727,57.90909090909091,44.36363636363637,69.72727272727273,60.0,50.0,47.54545454545455
788,Lee Jae-sung,MF,South Korea,69.0,66.0,36.0,79.0,67.0,21.0,59.0
789,Hwang Hee-chan,MF,South Korea,63.0,35.0,23.0,42.0,45.0,57.0,24.0
790,Song Bum-keun,GK,South Korea,60.0,52.0,34.0,70.0,55.0,56.0,29.0
791,Son Jun-ho,MF,South Korea,67.0,61.0,54.0,68.0,64.0,65.0,61.0
792,Hong Chul,DF,South Korea,64.27272727272727,57.90909090909091,44.36363636363637,69.72727272727273,60.0,50.0,47.54545454545455
793,Kim Moon-hwan,DF,South Korea,64.27272727272727,57.90909090909091,44.36363636363637,69.72727272727273,60.0,50.0,47.54545454545455
794,Hwang Ui-jo,FW,South Korea,64.27272727272727,57.90909090909091,44.36363636363637,69.72727272727273,60.0,50.0,47.54545454545455
795,Na Sang-ho,MF,South Korea,65.0,71.0,57.0,78.0,67.0,55.0,68.0
796,Lee Kang-in,MF,South Korea,75.0,71.0,62.0,77.0,73.0,75.0,69.0
