,name,position,country,overall_rating,dribbling,freekick_accuracy,agility,ball_control,interceptions,penalties
518,Hossein Mahini,DF,Iran,72.0,81.0,58.0,74.0,76.0,31.0,62.0
519,Andranik Timotian-Samarani,MF,Iran,68.46666666666667,61.93333333333333,46.86666666666667,65.26666666666667,66.6,50.666666666666664,53.333333333333336
520,Pejman Montazeri,DF,Iran,57.0,60.0,44.0,59.0,53.0,50.0,50.0
521,Reza Ghoochannejhad Nournia,FW,Iran,69.0,68.0,54.0,77.0,69.0,30.0,71.0
522,Seyed Ahmad Alenemeh,DF,Iran,65.0,26.0,27.0,52.0,55.0,61.0,35.0
523,Bakhtiar Rahmani,MF,Iran,69.0,34.0,21.0,41.0,51.0,65.0,34.0
524,Hashem Beikzadeh,DF,Iran,59.0,67.0,39.0,71.0,64.0,28.0,53.0
525,Steven Mehrdad Beitashour,DF,Iran,69.0,68.0,59.0,71.0,67.0,71.0,37.0
526,Seyed Ashkan Dejagah,MF,Iran,68.46666666666667,61.93333333333333,46.86666666666667,65.26666666666667,66.6,50.666666666666664,53.333333333333336
527,Daniel Davari,GK,Iran,80.0,81.0,75.0,75.0,83.0,51.0,65.0
528,Mehrdad Pooladi,DF,Iran,68.46666666666667,61.93333333333333,46.86666666666667,65.26666666666667,66.6,50.666666666666664,53.333333333333336
529,Vincent Enyeama,GK,Nigeria,73.0,70.0,44.0,66.0,73.0,75.0,58.0
530,Joseph Michael Yobo,DF,Nigeria,74.0,35.0,28.0,63.0,48.0,71.0,31.0
531,Christantus Ejike Uzoenyi,MF,Nigeria,71.0,20.0,25.0,68.0,20.0,20.0,21.0
532,Reuben Shalu Gabriel,MF,Nigeria,68.0,49.0,42.0,68.0,55.0,67.0,48.0
533,Efetobore Eric “Efe” Ambrose Emuobo,DF,Nigeria,70.0,62.0,42.0,59.0,64.0,67.0,50.0
534,Azubuike Emanuel Egwuekwe,DF,Nigeria,70.93333333333334,59.6,43.0,70.93333333333334,62.86666666666667,55.666666666666664,49.93333333333333
535,Ahmed Musa,FW,Nigeria,75.0,73.0,48.0,87.0,73.0,24.0,69.0
536,Peter Osaze Odemwingie,FW,Nigeria,70.93333333333334,59.6,43.0,70.93333333333334,62.86666666666667,55.666666666666664,49.93333333333333
537,Emmanuel Chinenye Emenike,FW,Nigeria,74.0,77.0,41.0,83.0,79.0,13.0,56.0
538,Mikel John Obi,MF,Nigeria,63.0,67.0,66.0,68.0,66.0,51.0,51.0
539,Victor Moses,MF,Nigeria,78.0,82.0,61.0,76.0,81.0,73.0,75.0
540,Kunle Odunlami,DF,Nigeria,70.93333333333334,59.6,43.0,70.93333333333334,62.86666666666667,55.666666666666664,49.93333333333333
541,Juwon Oshaniwa,DF,Nigeria,70.93333333333334,59.6,43.0,70.93333333333334,62.86666666666667,55.666666666666664,49.93333333333333
542,Godfrey Itama Oboabona,DF,Nigeria,70.93333333333334,59.6,43.0,70.93333333333334,62.86666666666667,55.666666666666664,49.93333333333333
543,Ramon Olamilekan Azeez,MF,Nigeria,72.0,63.0,46.0,74.0,73.0,69.0,58.0
544,"Augustine ""Austin"" Amamchukwu Ejide",GK,Nigeria,70.93333333333334,59.6,43.0,70.93333333333334,62.86666666666667,55.666666666666664,49.93333333333333
545,Ogenyi Eddy Onazi,MF,Nigeria,75.0,72.0,50.0,90.0,75.0,74.0,60.0
546,Michael Babatunde,MF,Nigeria,76.0,73.0,71.0,65.0,77.0,70.0,65.0
547,Uche Innocent Nwofor,FW,Nigeria,70.93333333333334,59.6,43.0,70.93333333333334,62.86666666666667,55.666666666666664,49.93333333333333
548,Michael Okechukwu Uchebo,FW,Nigeria,61.0,30.0,24.0,55.0,36.0,58.0,32.0
549,Chigozie Agbim,GK,Nigeria,62.0,68.0,34.0,77.0,63.0,35.0,40.0
550,Kenneth Josiah Omeruo,DF,Nigeria,72.0,53.0,23.0,65.0,60.0,68.0,35.0
551,Foluwashola Ameobi,FW,Nigeria,70.93333333333334,59.6,43.0,70.93333333333334,62.86666666666667,55.666666666666664,49.93333333333333
552,Manuel Peter Neuer,GK,Germany,89.0,30.0,11.0,51.0,46.0,30.0,47.0
553,Kevin Großkreutz,DF,Germany,70.0,61.0,57.0,60.0,65.0,71.0,26.0
554,Matthias Lukas Ginter,DF,Germany,81.0,62.0,42.0,55.0,72.0,80.0,67.0
555,Benedikt Höwedes,DF,Germany,81.0,59.0,52.0,60.0,65.0,81.0,56.0
556,Mats Julian Hummels,DF,Germany,88.0,68.0,53.0,63.0,81.0,92.0,68.0
557,Sami Khedira,MF,Germany,84.0,81.0,68.0,55.0,84.0,86.0,69.0
558,Bastian Schweinsteiger,MF,Germany,79.0,71.0,74.0,61.0,78.0,73.0,77.0
559,Mesut Özil,MF,Germany,85.0,84.0,77.0,79.0,90.0,24.0,67.0
560,André Horst Schürrle,FW,Germany,77.0,80.0,70.0,74.0,78.0,39.0,77.0
561,Lukas Josef Podolski,FW,Germany,77.0,78.0,75.0,67.0,78.0,36.0,83.0
562,Miroslav Josef Klose,FW,Germany,67.0,56.0,57.0,34.0,64.0,70.0,49.0
563,Ron-Robert Zieler,GK,Germany,79.0,12.0,10.0,43.0,22.0,21.0,24.0
564,Thomas Müller,FW,Germany,86.0,75.0,59.0,75.0,82.0,58.0,60.0
565,Julian Draxler,MF,Germany,83.0,88.0,76.0,80.0,89.0,66.0,63.0
566,Erik Durm,DF,Germany,75.0,65.0,35.0,72.0,71.0,75.0,55.0
567,Philipp Lahm,DF,Germany,77.0,73.0,74.0,77.0,77.0,71.0,41.0
568,Per Mertesacker,DF,Germany,71.0,68.0,70.0,80.0,68.0,48.0,54.0
569,Toni Kroos,MF,Germany,90.0,81.0,84.0,70.0,90.0,76.0,73.0
570,Mario Götze,MF,Germany,81.0,85.0,72.0,83.0,90.0,65.0,77.0
571,Jérôme Agyenim Boateng,DF,Germany,85.0,64.0,31.0,56.0,70.0,81.0,46.0
572,Shkodran Mustafi,DF,Germany,82.0,53.0,47.0,63.0,70.0,82.0,54.0
573,Roman Weidenfeller,GK,Germany,57.0,56.0,50.0,78.0,57.0,50.0,52.0
574,Christoph Kramer,MF,Germany,81.0,71.0,51.0,66.0,81.0,81.0,47.0
575,Stephen Adams,GK,Ghana,62.0,29.0,32.0,55.0,50.0,54.0,33.0
576,Samuel Inkoom,DF,Ghana,65.0,48.0,26.0,61.0,48.0,60.0,47.0
577,Asamoah Gyan,FW,Ghana,74.0,72.0,55.0,69.0,73.0,26.0,70.0
578,Daniel Tawiah Opare,DF,Ghana,63.0,14.0,15.0,44.0,22.0,19.0,21.0
579,Michael Kojo Essien,MF,Ghana,76.0,15.0,17.0,30.0,17.0,30.0,23.0
580,Afriyie Acquah,MF,Ghana,73.0,76.0,54.0,78.0,70.0,74.0,60.0
581,Christian Atsu Twasam,MF,Ghana,70.0,44.0,35.0,59.0,54.0,70.0,31.0
582,Emmanuel Agyemang-Badu,MF,Ghana,75.0,76.0,50.0,88.0,75.0,74.0,58.0
583,Kevin-Prince Boateng,FW,Ghana,81.0,79.0,71.0,77.0,84.0,71.0,67.0
584,André Morgan Rami Ayew,MF,Ghana,77.0,78.0,57.0,86.0,77.0,52.0,71.0
585,"Suleyman Ali ""Sulley"" Muntari",MF,Ghana,70.0,69.0,60.0,64.0,71.0,76.0,70.0
586,"Adambathia Larsen ""Adam"" Kwarasey",GK,Ghana,68.0,15.0,12.0,63.0,23.0,23.0,14.0
587,Jordan Pierre Ayew,FW,Ghana,76.0,77.0,69.0,78.0,76.0,40.0,74.0
588,Albert Danquah Adomah,MF,Ghana,72.0,72.0,53.0,74.0,73.0,61.0,68.0
589,Rashid Sumaila,DF,Ghana,60.0,54.0,36.0,59.0,57.0,58.0,42.0
590,Abdul Fatawu Dauda,GK,Ghana,64.0,62.0,37.0,70.0,60.0,16.0,68.0
591,Mohammed Rabiu Al-Hassan,MF,Ghana,68.0,68.0,70.0,64.0,71.0,54.0,55.0
592,Abdul Majeed Waris,FW,Ghana,74.0,76.0,50.0,83.0,77.0,35.0,65.0
593,Jonathan Mensah,DF,Ghana,71.0,46.0,31.0,54.0,55.0,70.0,44.0
594,Kwadwo Asamoah,MF,Ghana,79.0,82.0,68.0,85.0,81.0,78.0,64.0
595,John Boye,DF,Ghana,72.0,54.0,16.0,75.0,58.0,68.0,28.0
596,Mubarak Wakaso,MF,Ghana,75.0,75.0,57.0,81.0,76.0,74.0,36.0
597,Harrison Afful,DF,Ghana,72.0,70.0,54.0,77.0,71.0,72.0,53.0
598,Eduardo dos Reis Carvalho,GK,Portugal,74.0,11.0,14.0,58.0,32.0,22.0,37.0
599,Bruno Eduardo Regufe Alves,DF,Portugal,73.0,64.0,78.0,66.0,63.0,63.0,73.0
600,Kepler Laveran de Lima Ferreira,DF,Portugal,85.0,58.0,47.0,63.0,62.0,85.0,57.0
601,Miguel Luís Pinto Veloso,MF,Portugal,73.0,73.0,81.0,69.0,82.0,71.0,73.0
602,Fábio Alexandre da Silva Coentrão,DF,Portugal,77.0,81.0,51.0,76.0,79.0,75.0,54.0
603,William Silva de Carvalho,MF,Portugal,83.0,78.0,50.0,51.0,80.0,81.0,60.0
604,Portuguese professional footballer,FW,Portugal,73.04761904761905,58.476190476190474,45.857142857142854,66.19047619047619,61.142857142857146,51.476190476190474,54.95238095238095
605,João Filipe Iria Santos Moutinho,MF,Portugal,67.0,61.0,54.0,68.0,64.0,65.0,61.0
606,Hugo Miguel Pereira de Almeida,FW,Portugal,64.0,58.0,26.0,78.0,62.0,66.0,31.0
607,Adelino André Vieira de Freitas,MF,Portugal,76.0,81.0,72.0,84.0,80.0,74.0,66.0
608,Ederzito António Macedo Lopes,FW,Portugal,75.0,67.0,41.0,69.0,69.0,47.0,73.0
609,Rui Pedro dos Santos Patrício,GK,Portugal,83.0,20.0,16.0,61.0,23.0,22.0,32.0
610,Ricardo Miguel Moreira da Costa,DF,Portugal,67.0,68.0,39.0,65.0,63.0,36.0,53.0
611,Luís Carlos Novo Neto,DF,Portugal,77.0,49.0,43.0,69.0,48.0,78.0,47.0
612,Rafael,MF,Portugal,55.0,55.0,32.0,64.0,54.0,28.0,51.0
613,Raul José Trindade Meireles,MF,Portugal,73.0,76.0,71.0,79.0,75.0,18.0,68.0
614,Luís Carlos Almeida da Cunha,MF,Portugal,81.0,87.0,79.0,91.0,86.0,31.0,72.0
615,Silvestre Manuel Gonçalves Varela,MF,Portugal,71.0,75.0,56.0,74.0,72.0,41.0,74.0
616,André Gomes Magalhães de Almeida,DF,Portugal,76.0,44.0,31.0,32.0,57.0,77.0,38.0
617,Rúben Filipe Marques Amorim,MF,Portugal,70.0,43.0,31.0,45.0,52.0,71.0,45.0
618,João Pedro da Silva Pereira,DF,Portugal,58.0,65.0,41.0,59.0,63.0,18.0,66.0
619,António Alberto Bastos Pimparel,GK,Portugal,76.0,14.0,10.0,69.0,18.0,12.0,23.0
620,Hélder Manuel Marques Postiga,FW,Portugal,73.04761904761905,58.476190476190474,45.857142857142854,66.19047619047619,61.142857142857146,51.476190476190474,54.95238095238095
621,Timothy Matthew Howard,GK,United States,72.0,13.0,14.0,38.0,29.0,17.0,33.0
622,DeAndre Roselle Yedlin,DF,United States,76.0,75.0,28.0,85.0,73.0,68.0,38.0
623,Omar Alejandro Gonzalez,DF,United States,72.0,37.0,27.0,42.0,52.0,70.0,30.0
624,Michael Sheehan Bradley,MF,United States,76.0,73.0,71.0,65.0,77.0,70.0,65.0
625,Matthew Scott,DF,United States,50.0,9.0,13.0,22.0,16.0,8.0,18.0
626,John Anthony Brooks Jr.,DF,United States,79.0,65.0,28.0,57.0,64.0,77.0,45.0
627,DaMarcus Lamont Beasley,DF,United States,70.0,66.0,62.0,77.0,67.0,65.0,59.0
628,Clinton Drew Dempsey,FW,United States,65.0,70.0,66.0,69.0,69.0,45.0,48.0
629,Aron Jóhannsson,FW,United States,72.0,74.0,46.0,68.0,73.0,27.0,78.0
630,Mikkel Morgenstar Pålssønn,MF,United States,71.13636363636364,55.68181818181818,43.54545454545455,61.27272727272727,59.77272727272727,49.86363636363637,50.0
631,Alejandro Bedoya,MF,United States,74.0,70.0,54.0,73.0,73.0,74.0,64.0
632,Bradley Edwin Guzan,GK,United States,73.0,14.0,11.0,37.0,28.0,19.0,35.0
633,Jermaine Junior Jones,MF,United States,66.0,15.0,18.0,48.0,23.0,12.0,19.0
634,Bradley Joseph Davis,MF,United States,74.0,77.0,71.0,79.0,73.0,55.0,63.0
635,Kyle Robert Beckerman,MF,United States,71.0,62.0,58.0,59.0,70.0,69.0,69.0
636,Julian Wesley Green,MF,United States,68.0,75.0,53.0,82.0,69.0,16.0,60.0
637,Josmer Volmy,FW,United States,67.0,61.0,21.0,83.0,63.0,73.0,30.0
638,"Christopher Elliott ""Chris"" Wondolowski",FW,United States,70.0,64.0,61.0,58.0,69.0,46.0,72.0
639,Graham Jonathan Zusi,MF,United States,72.0,70.0,72.0,65.0,69.0,67.0,73.0
640,"Geoffrey Scott ""Geoff"" Cameron",DF,United States,73.0,68.0,60.0,62.0,72.0,75.0,63.0
641,Timothy Chandler,DF,United States,77.0,72.0,43.0,54.0,73.0,68.0,50.0
642,Nicholas Paul Rimando,GK,United States,71.0,16.0,24.0,52.0,37.0,11.0,35.0
643,Fabian Marco Johnson,DF,United States,77.0,79.0,57.0,73.0,76.0,65.0,53.0
644,Cédric Si Mohamed,GK,Algeria,62.0,54.0,48.0,52.0,62.0,64.0,52.0
645,Madjid Bougherra,DF,Algeria,71.0,72.0,72.0,68.0,72.0,58.0,54.0
646,Faouzi Ghoulam,DF,Algeria,81.0,79.0,68.0,72.0,80.0,76.0,76.0
647,Essaïd Belkalem,DF,Algeria,72.85,66.6,56.8,67.55,69.8,59.4,59.15
648,Rafik Halliche,DF,Algeria,73.0,46.0,36.0,54.0,56.0,73.0,50.0
649,Djamel Eddine Mesbah,DF,Algeria,71.0,44.0,27.0,51.0,58.0,63.0,34.0
650,Hassan Yebda,MF,Algeria,56.0,21.0,31.0,54.0,33.0,57.0,35.0
651,Medhi Gregory Giuseppe Lacen,MF,Algeria,70.0,67.0,70.0,74.0,72.0,67.0,59.0
652,Nabil Ghilas,FW,Algeria,71.0,70.0,52.0,59.0,72.0,42.0,78.0
653,Sofiane Feghouli,MF,Algeria,79.0,85.0,68.0,84.0,82.0,31.0,62.0
654,Yacine Nasreddine Brahimi,MF,Algeria,85.0,93.0,78.0,92.0,86.0,38.0,75.0
655,Carl Medjani,DF,Algeria,72.0,59.0,45.0,51.0,59.0,68.0,45.0
656,Islam Slimani,FW,Algeria,76.0,70.0,47.0,58.0,71.0,50.0,74.0
657,Nabil Bentaleb,MF,Algeria,78.0,82.0,62.0,75.0,81.0,77.0,87.0
658,El Arabi Hilal Soudani,FW,Algeria,75.0,74.0,59.0,77.0,76.0,48.0,67.0
659,Mohamed Lamine Zemmamouche,GK,Algeria,64.0,63.0,66.0,71.0,63.0,64.0,62.0
660,Liassine Cadamuro-Bentaïba,DF,Algeria,72.85,66.6,56.8,67.55,69.8,59.4,59.15
661,Abdelmoumene Djabou,MF,Algeria,62.0,63.0,60.0,62.0,67.0,54.0,41.0
662,Saphir Sliti Taïder,MF,Algeria,76.0,75.0,66.0,74.0,77.0,67.0,68.0
663,Aïssa Mandi,DF,Algeria,80.0,66.0,49.0,78.0,74.0,84.0,35.0
664,Riyad Karim Mahrez,MF,Algeria,85.0,90.0,78.0,93.0,90.0,39.0,70.0
665,Mehdi Mostefa Sbaa,MF,Algeria,70.0,59.0,54.0,52.0,65.0,68.0,59.0
666,Adi Raïs Cobos Adrien Ouahab M'Bolhi,GK,Algeria,72.85,66.6,56.8,67.55,69.8,59.4,59.15
667,Thibaut Nicolas Marc Courtois,GK,Belgium,89.0,13.0,20.0,61.0,23.0,15.0,27.0
668,Toby Albertine Maurits Alderweireld,DF,Belgium,87.0,62.0,69.0,60.0,75.0,87.0,58.0
669,Thomas Vermaelen,DF,Belgium,77.0,55.0,64.0,61.0,64.0,73.0,62.0
670,Vincent Jean Mpoy Kompany,DF,Belgium,85.0,63.0,52.0,55.0,70.0,82.0,63.0
671,Jan Bert Lieve Vertonghen,DF,Belgium,87.0,71.0,73.0,61.0,77.0,89.0,66.0
672,Axel Laurent Angel Lambert Witsel,MF,Belgium,85.0,78.0,68.0,77.0,84.0,80.0,83.0
673,Kevin De Bruyne,MF,Belgium,91.0,86.0,83.0,79.0,91.0,61.0,79.0
674,Marouane Fellaini-Bakkioui,MF,Belgium,79.19047619047619,67.57142857142857,59.38095238095238,71.04761904761905,71.95238095238095,53.23809523809524,62.285714285714285
675,Romelu Lukaku Bolingoli,FW,Belgium,72.0,69.0,32.0,84.0,68.0,68.0,68.0
676,Eden Michael Walter Hazard,MF,Belgium,91.0,95.0,79.0,95.0,94.0,41.0,86.0
677,Kevin Antonio Joel Gislain Mirallas y Castillo,MF,Belgium,74.0,83.0,66.0,91.0,77.0,43.0,61.0
678,Simon Luc Hildebert Mignolet,GK,Belgium,79.19047619047619,67.57142857142857,59.38095238095238,71.04761904761905,71.95238095238095,53.23809523809524,62.285714285714285
679,Sammy Andre Bossut,GK,Belgium,72.0,11.0,15.0,47.0,32.0,17.0,17.0
680,Dries Mertens,FW,Belgium,87.0,91.0,79.0,94.0,89.0,36.0,79.0
681,Daniel Van Buyten,DF,Belgium,64.0,65.0,58.0,78.0,69.0,38.0,51.0
682,Steven Arnold Defour,MF,Belgium,79.0,78.0,77.0,71.0,80.0,80.0,71.0
683,Divock Okoth Origi,FW,Belgium,77.0,76.0,40.0,72.0,74.0,28.0,65.0
684,Nicolas Robert Christian Lombaerts,DF,Belgium,73.0,54.0,62.0,42.0,67.0,78.0,48.0
685,Mousa Sidi Yaya Dembélé,MF,Belgium,77.0,75.0,35.0,77.0,79.0,22.0,82.0
686,Adnan Januzaj,MF,Belgium,79.0,85.0,65.0,85.0,82.0,36.0,60.0
687,Anthony Henri Vanden Borre,DF,Belgium,66.0,66.0,63.0,75.0,64.0,29.0,59.0
688,Nacer Chadli,MF,Belgium,77.0,80.0,78.0,65.0,80.0,43.0,76.0
689,Laurent Franco Ciman,DF,Belgium,74.0,63.0,69.0,62.0,72.0,72.0,47.0
690,Igor Vladimirovich Akinfeev,GK,Russia,80.0,15.0,13.0,53.0,22.0,17.0,10.0
691,Aleksei Anatolyevich Kozlov,DF,Russia,74.78571428571429,56.5,49.857142857142854,62.92857142857143,60.285714285714285,58.857142857142854,52.5
692,Georgi Mikhaylovich Shchennikov,DF,Russia,75.0,67.0,62.0,79.0,72.0,74.0,59.0
693,Sergei Nikolayevich Ignashevich,DF,Russia,74.78571428571429,56.5,49.857142857142854,62.92857142857143,60.285714285714285,58.857142857142854,52.5
694,Andrei Sergeyevich Semyonov,DF,Russia,74.0,55.0,36.0,43.0,70.0,75.0,51.0
695,Maksim Sergeyevich Kanunnikov,FW,Russia,74.78571428571429,56.5,49.857142857142854,62.92857142857143,60.285714285714285,58.857142857142854,52.5
696,Igor Vladimirovich Denisov,MF,Russia,80.0,73.0,54.0,77.0,78.0,80.0,62.0
697,Denis Borisovich Glushakov,MF,Russia,75.0,72.0,59.0,70.0,78.0,73.0,75.0
698,Aleksandr Aleksandrovich Kokorin,FW,Russia,74.0,73.0,54.0,63.0,73.0,73.0,65.0
699,Alan Yelizbarovich Dzagoev,MF,Russia,74.78571428571429,56.5,49.857142857142854,62.92857142857143,60.285714285714285,58.857142857142854,52.5
700,Aleksandr Anatolyevich Kerzhakov,FW,Russia,83.0,80.0,88.0,63.0,77.0,82.0,80.0
701,Yuri Vladimirovich Lodygin,GK,Russia,75.0,20.0,12.0,34.0,17.0,23.0,22.0
702,Vladimir Vasilyevich Granat,DF,Russia,72.0,48.0,54.0,65.0,50.0,74.0,41.0
703,Vasiliy Vladimirovich Berezutski,DF,Russia,74.78571428571429,56.5,49.857142857142854,62.92857142857143,60.285714285714285,58.857142857142854,52.5
704,Pavel Sergeyevich Mogilevets,MF,Russia,74.78571428571429,56.5,49.857142857142854,62.92857142857143,60.285714285714285,58.857142857142854,52.5
705,Sergey Viktorovich Ryzhikov,GK,Russia,74.78571428571429,56.5,49.857142857142854,62.92857142857143,60.285714285714285,58.857142857142854,52.5
706,Oleg Aleksandrovich Shatov,MF,Russia,70.0,66.0,60.0,80.0,66.0,63.0,60.0
707,Yuri Valentinovich Zhirkov,DF,Russia,74.78571428571429,56.5,49.857142857142854,62.92857142857143,60.285714285714285,58.857142857142854,52.5
708,Aleksandr Sergeyevich Samedov,FW,Russia,73.0,75.0,65.0,65.0,74.0,28.0,60.0
709,Viktor Igorevich Fayzulin,MF,Russia,74.78571428571429,56.5,49.857142857142854,62.92857142857143,60.285714285714285,58.857142857142854,52.5
710,Aleksei Sergeyevich Ionov,FW,Russia,70.0,11.0,14.0,35.0,16.0,13.0,10.0
711,Andrey Olegovich Yeshchenko,DF,Russia,74.0,62.0,49.0,78.0,73.0,74.0,55.0
712,Dmitri Vladimirovich Kombarov,DF,Russia,72.0,74.0,78.0,76.0,78.0,75.0,85.0
713,Jung Sung-ryong,GK,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
714,Kim Chang-soo,DF,South Korea,71.0,29.0,60.0,49.0,61.0,66.0,44.0
715,Yun Suk-young,DF,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
716,Kwak Tae-hwi,DF,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
717,Kim Young-gwon,DF,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
718,Hwang Seok-ho,DF,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
719,Kim Bo-kyung,MF,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
720,Ha Dae-sung,MF,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
721,Son Heung-min,FW,South Korea,68.0,73.0,52.0,88.0,68.0,25.0,42.0
722,Park Chu-young,FW,South Korea,77.0,74.0,42.0,69.0,76.0,14.0,68.0
723,Lee Keun-ho,FW,South Korea,63.0,59.0,61.0,73.0,58.0,30.0,65.0
724,Lee Yong,DF,South Korea,65.0,58.0,62.0,64.0,60.0,58.0,67.0
725,Koo Ja-cheol,MF,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
726,Han Kook-young,MF,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
727,Park Jong-woo,MF,South Korea,56.0,60.0,38.0,70.0,61.0,28.0,58.0
728,Ki Sung-yueng,MF,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
729,Lee Chung-yong,MF,South Korea,70.0,63.0,57.0,61.0,64.0,28.0,65.0
730,Kim Shin-wook,FW,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
731,Ji Dong-won,FW,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
732,Hong Jeong-ho,DF,South Korea,52.0,52.0,36.0,62.0,51.0,22.0,49.0
733,Kim Seung-gyu,GK,South Korea,65.3,59.8,52.6,68.2,62.8,37.0,58.0
734,Park Joo-ho,DF,South Korea,66.0,72.0,56.0,82.0,69.0,41.0,55.0
735,Lee Bum-young,GK,South Korea,65.0,58.0,62.0,64.0,60.0,58.0,67.0
